;Country;Code;Date;Vax_Rate;Index;Region;Income_group
7790;Congo;COG;2021-11;11.06;40;Sub-Saharan Africa;Lower middle income
24284;Maldives;MDV;2021-11;142.02;124;South Asia;Upper middle income
35910;Suriname;SUR;2021-11;80.51;179;Latin America & Caribbean;Upper middle income
35909;Suriname;SUR;2021-11;80.34;179;Latin America & Caribbean;Upper middle income
23218;Macao;MAC;2021-11;138.62;118;East Asia & Pacific;High income
22013;Liechtenstein;LIE;2021-11;133.7;112;Europe & Central Asia;High income
22012;Liechtenstein;LIE;2021-11;133.43;112;Europe & Central Asia;High income
8064;Cote d'Ivoire;CIV;2021-11;13.09;37;Sub-Saharan Africa;Lower middle income
9555;Czechia;CZE;2021-11;125.69;49;Europe & Central Asia;High income
23530;Malawi;MWI;2021-11;7.2;137;Sub-Saharan Africa;Low income
40157;United States;USA;2021-11;141.52;204;North America;High income
7847;Costa Rica;CRI;2021-11;136.88;44;Latin America & Caribbean;Upper middle income
8065;Cote d'Ivoire;CIV;2021-11;14.22;37;Sub-Saharan Africa;Lower middle income
38608;Uganda;UGA;2021-11;10.08;201;Sub-Saharan Africa;Low income
8938;Curacao;CUW;2021-11;120.07;46;Latin America & Caribbean;High income
23887;Malaysia;MYS;2021-11;163.31;138;East Asia & Pacific;Upper middle income
6355;Cape Verde;CPV;2021-11;96.83;43;Sub-Saharan Africa;Lower middle income
9181;Cyprus;CYP;2021-11;146.29;48;Europe & Central Asia;High income
24283;Maldives;MDV;2021-11;141.57;124;South Asia;Upper middle income
38900;Ukraine;UKR;2021-11;56.93;202;Europe & Central Asia;Lower middle income
38899;Ukraine;UKR;2021-11;56.4;202;Europe & Central Asia;Lower middle income
8632;Cuba;CUB;2021-11;251.24;45;Latin America & Caribbean;Upper middle income
6493;Central African Republic;CAF;2021-11;8.59;31;Sub-Saharan Africa;Low income
3286;Belgium;BEL;2021-11;162.85;14;Europe & Central Asia;High income
3285;Belgium;BEL;2021-11;161.93;14;Europe & Central Asia;High income
22911;Luxembourg;LUX;2021-11;142.93;116;Europe & Central Asia;High income
22912;Luxembourg;LUX;2021-11;144.04;116;Europe & Central Asia;High income
22477;Lithuania;LTU;2021-11;137.74;115;Europe & Central Asia;High income
23529;Malawi;MWI;2021-11;7.16;137;Sub-Saharan Africa;Low income
22476;Lithuania;LTU;2021-11;137.17;115;Europe & Central Asia;High income
8633;Cuba;CUB;2021-11;251.69;45;Latin America & Caribbean;Upper middle income
2933;Belarus;BLR;2021-11;63.28;22;Europe & Central Asia;Upper middle income
2934;Belarus;BLR;2021-11;67.05;22;Europe & Central Asia;Upper middle income
7756;Comoros;COM;2021-11;58.89;42;Sub-Saharan Africa;Lower middle income
40866;Venezuela;VEN;2021-11;80.67;207;Latin America & Caribbean;
9723;Democratic Republic of Congo;COD;2021-11;0.21;39;Sub-Saharan Africa;Low income
7848;Costa Rica;CRI;2021-11;138.9;44;Latin America & Caribbean;Upper middle income
7755;Comoros;COM;2021-11;53.62;42;Sub-Saharan Africa;Lower middle income
23888;Malaysia;MYS;2021-11;163.73;138;East Asia & Pacific;Upper middle income
9556;Czechia;CZE;2021-11;126.38;49;Europe & Central Asia;High income
9722;Democratic Republic of Congo;COD;2021-11;0.2;39;Sub-Saharan Africa;Low income
21618;Libya;LBY;2021-11;33.57;110;Middle East & North Africa;Upper middle income
9180;Cyprus;CYP;2021-11;144.91;48;Europe & Central Asia;High income
35994;Sweden;SWE;2021-11;152.64;182;Europe & Central Asia;High income
7646;Colombia;COL;2021-11;111.36;41;Latin America & Caribbean;Upper middle income
8332;Croatia;HRV;2021-11;101.23;84;Europe & Central Asia;High income
6492;Central African Republic;CAF;2021-11;8.58;31;Sub-Saharan Africa;Low income
39678;United Kingdom;GBR;2021-11;170.07;68;Europe & Central Asia;High income
39677;United Kingdom;GBR;2021-11;169.41;68;Europe & Central Asia;High income
6461;Cayman Islands;CYM;2021-11;186.29;47;Latin America & Caribbean;High income
7789;Congo;COG;2021-11;10.46;40;Sub-Saharan Africa;Lower middle income
38607;Uganda;UGA;2021-11;8.27;201;Sub-Saharan Africa;Low income
35995;Sweden;SWE;2021-11;156.85;182;Europe & Central Asia;High income
10293;Dominica;DMA;2021-11;76.39;52;Latin America & Caribbean;Upper middle income
3519;Belize;BLZ;2021-11;100.7;23;Latin America & Caribbean;Lower middle income
10294;Dominica;DMA;2021-11;76.93;52;Latin America & Caribbean;Upper middle income
7283;China;CHN;2021-11;173.66;36;East Asia & Pacific;Upper middle income
7282;China;CHN;2021-11;173.09;36;East Asia & Pacific;Upper middle income
40867;Venezuela;VEN;2021-11;91.67;207;Latin America & Caribbean;
23341;Madagascar;MDG;2021-11;2.2;123;Sub-Saharan Africa;Low income
6889;Chile;CHL;2021-11;213.74;35;Latin America & Caribbean;High income
23342;Madagascar;MDG;2021-11;2.41;123;Sub-Saharan Africa;Low income
21545;Lesotho;LSO;2021-11;28.61;114;Sub-Saharan Africa;Lower middle income
21617;Libya;LBY;2021-11;32.93;110;Middle East & North Africa;Upper middle income
3518;Belize;BLZ;2021-11;99.66;23;Latin America & Caribbean;Lower middle income
10092;Denmark;DNK;2021-11;168.34;53;Europe & Central Asia;High income
6354;Cape Verde;CPV;2021-11;96.09;43;Sub-Saharan Africa;Lower middle income
6460;Cayman Islands;CYM;2021-11;182.08;47;Latin America & Caribbean;High income
23219;Macao;MAC;2021-11;139.58;118;East Asia & Pacific;High income
39284;United Arab Emirates;ARE;2021-11;218.39;5;Middle East & North Africa;High income
8939;Curacao;CUW;2021-11;120.07;46;Latin America & Caribbean;High income
10091;Denmark;DNK;2021-11;167.67;53;Europe & Central Asia;High income
21570;Liberia;LBR;2021-11;11.54;109;Sub-Saharan Africa;Low income
8333;Croatia;HRV;2021-11;101.77;84;Europe & Central Asia;High income
2788;Barbados;BRB;2021-11;100.92;27;Latin America & Caribbean;High income
2787;Barbados;BRB;2021-11;100.91;27;Latin America & Caribbean;High income
24387;Mali;MLI;2021-11;3.52;128;Sub-Saharan Africa;Low income
24388;Mali;MLI;2021-11;4.06;128;Sub-Saharan Africa;Low income
21569;Liberia;LBR;2021-11;11.38;109;Sub-Saharan Africa;Low income
7647;Colombia;COL;2021-11;112.2;41;Latin America & Caribbean;Upper middle income
6536;Chad;TCD;2021-11;1.53;188;Sub-Saharan Africa;Low income
6535;Chad;TCD;2021-11;1.48;188;Sub-Saharan Africa;Low income
39285;United Arab Emirates;ARE;2021-11;218.65;5;Middle East & North Africa;High income
37343;Tonga;TON;2021-12;111.97;194;East Asia & Pacific;Upper middle income
7793;Congo;COG;2021-12;13.42;40;Sub-Saharan Africa;Lower middle income
14140;Gibraltar;GIB;2021-12;321.52;71;Europe & Central Asia;High income
14536;Greece;GRC;2021-12;167.78;76;Europe & Central Asia;High income
41697;Zimbabwe;ZWE;2021-12;48.14;217;Sub-Saharan Africa;Lower middle income
37344;Tonga;TON;2021-12;121.99;194;East Asia & Pacific;Upper middle income
10300;Dominica;DMA;2021-12;79.04;52;Latin America & Caribbean;Upper middle income
7851;Costa Rica;CRI;2021-12;147.5;44;Latin America & Caribbean;Upper middle income
34210;Solomon Islands;SLB;2021-12;32.52;171;East Asia & Pacific;Lower middle income
34211;Solomon Islands;SLB;2021-12;33.51;171;East Asia & Pacific;Lower middle income
29117;Paraguay;PRY;2021-12;94.65;160;Latin America & Caribbean;Upper middle income
29116;Paraguay;PRY;2021-12;91.98;160;Latin America & Caribbean;Upper middle income
13793;Germany;DEU;2021-12;178.98;50;Europe & Central Asia;High income
13794;Germany;DEU;2021-12;179.13;50;Europe & Central Asia;High income
273;Albania;ALB;2021-12;80.64;3;Europe & Central Asia;Upper middle income
272;Albania;ALB;2021-12;79.58;3;Europe & Central Asia;Upper middle income
6494;Central African Republic;CAF;2021-12;8.88;31;Sub-Saharan Africa;Low income
14139;Gibraltar;GIB;2021-12;321.0;71;Europe & Central Asia;High income
8068;Cote d'Ivoire;CIV;2021-12;26.29;37;Sub-Saharan Africa;Lower middle income
13923;Ghana;GHA;2021-12;13.29;70;Sub-Saharan Africa;Lower middle income
13924;Ghana;GHA;2021-12;24.44;70;Sub-Saharan Africa;Lower middle income
887;Argentina;ARG;2021-12;171.22;6;Latin America & Caribbean;Upper middle income
888;Argentina;ARG;2021-12;171.29;6;Latin America & Caribbean;Upper middle income
28894;Papua New Guinea;PNG;2021-12;5.53;155;East Asia & Pacific;Lower middle income
28893;Papua New Guinea;PNG;2021-12;5.47;155;East Asia & Pacific;Lower middle income
4881;Brunei;BRN;2021-12;203.47;28;East Asia & Pacific;High income
14537;Greece;GRC;2021-12;168.45;76;Europe & Central Asia;High income
7852;Costa Rica;CRI;2021-12;150.93;44;Latin America & Caribbean;Upper middle income
8067;Cote d'Ivoire;CIV;2021-12;17.79;37;Sub-Saharan Africa;Lower middle income
4880;Brunei;BRN;2021-12;179.04;28;East Asia & Pacific;High income
7758;Comoros;COM;2021-12;65.46;42;Sub-Saharan Africa;Lower middle income
28849;Panama;PAN;2021-12;141.36;151;Latin America & Caribbean;Upper middle income
39296;United Arab Emirates;ARE;2021-12;223.97;5;Middle East & North Africa;High income
39297;United Arab Emirates;ARE;2021-12;224.27;5;Middle East & North Africa;High income
34268;Somalia;SOM;2021-12;9.2;175;Sub-Saharan Africa;Low income
33106;Seychelles;SYC;2021-12;185.35;185;Sub-Saharan Africa;High income
33107;Seychelles;SYC;2021-12;185.49;185;Sub-Saharan Africa;High income
28420;Oman;OMN;2021-12;117.13;149;Middle East & North Africa;High income
28419;Oman;OMN;2021-12;115.75;149;Middle East & North Africa;High income
4584;Brazil;BRA;2021-12;154.81;26;Latin America & Caribbean;Upper middle income
7669;Colombia;COL;2021-12;126.19;41;Latin America & Caribbean;Upper middle income
7668;Colombia;COL;2021-12;126.08;41;Latin America & Caribbean;Upper middle income
15466;Guyana;GUY;2021-12;89.39;81;Latin America & Caribbean;Upper middle income
15467;Guyana;GUY;2021-12;90.56;81;Latin America & Caribbean;Upper middle income
39709;United Kingdom;GBR;2021-12;195.45;68;Europe & Central Asia;High income
37282;Timor;TLS;2021-12;89.0;193;East Asia & Pacific;Lower middle income
15539;Haiti;HTI;2021-12;1.68;85;Latin America & Caribbean;Lower middle income
15540;Haiti;HTI;2021-12;1.71;85;Latin America & Caribbean;Lower middle income
28243;Norway;NOR;2021-12;178.94;145;Europe & Central Asia;High income
28242;Norway;NOR;2021-12;178.93;145;Europe & Central Asia;High income
4583;Brazil;BRA;2021-12;154.75;26;Latin America & Caribbean;Upper middle income
39708;United Kingdom;GBR;2021-12;195.15;68;Europe & Central Asia;High income
7314;China;CHN;2021-12;196.32;36;East Asia & Pacific;Upper middle income
7313;China;CHN;2021-12;195.5;36;East Asia & Pacific;Upper middle income
6920;Chile;CHL;2021-12;230.65;35;Latin America & Caribbean;High income
15604;Honduras;HND;2021-12;91.31;83;Latin America & Caribbean;Lower middle income
6919;Chile;CHL;2021-12;230.36;35;Latin America & Caribbean;High income
15923;Hong Kong;HKG;2021-12;131.18;82;East Asia & Pacific;High income
37281;Timor;TLS;2021-12;84.98;193;East Asia & Pacific;Lower middle income
1021;Armenia;ARM;2021-12;54.81;7;Europe & Central Asia;Upper middle income
1020;Armenia;ARM;2021-12;52.11;7;Europe & Central Asia;Upper middle income
6538;Chad;TCD;2021-12;1.69;188;Sub-Saharan Africa;Low income
28848;Panama;PAN;2021-12;140.51;151;Latin America & Caribbean;Upper middle income
6537;Chad;TCD;2021-12;1.63;188;Sub-Saharan Africa;Low income
14751;Greenland;GRL;2021-12;138.02;78;Europe & Central Asia;High income
14752;Greenland;GRL;2021-12;138.04;78;Europe & Central Asia;High income
14818;Grenada;GRD;2021-12;67.36;77;Latin America & Caribbean;Upper middle income
14819;Grenada;GRD;2021-12;69.44;77;Latin America & Caribbean;Upper middle income
28763;Palestine;PSE;2021-12;64.78;161;Middle East & North Africa;Lower middle income
28762;Palestine;PSE;2021-12;63.49;161;Middle East & North Africa;Lower middle income
4704;British Virgin Islands;VGB;2021-12;117.67;208;Latin America & Caribbean;High income
37322;Togo;TGO;2021-12;28.47;189;Sub-Saharan Africa;Low income
37321;Togo;TGO;2021-12;28.04;189;Sub-Saharan Africa;Low income
4703;British Virgin Islands;VGB;2021-12;115.81;208;Latin America & Caribbean;High income
33000;Serbia;SRB;2021-12;119.6;176;Europe & Central Asia;Upper middle income
33001;Serbia;SRB;2021-12;119.91;176;Europe & Central Asia;Upper middle income
33514;Singapore;SGP;2021-12;212.17;170;East Asia & Pacific;High income
15124;Guatemala;GTM;2021-12;61.96;79;Latin America & Caribbean;Upper middle income
15125;Guatemala;GTM;2021-12;61.98;79;Latin America & Caribbean;Upper middle income
33513;Singapore;SGP;2021-12;211.63;170;East Asia & Pacific;High income
7757;Comoros;COM;2021-12;59.33;42;Sub-Saharan Africa;Lower middle income
28;Afghanistan;AFG;2021-12;11.73;1;South Asia;Low income
34267;Somalia;SOM;2021-12;8.89;175;Sub-Saharan Africa;Low income
28569;Pakistan;PAK;2021-12;69.55;150;South Asia;Lower middle income
28568;Pakistan;PAK;2021-12;68.15;150;South Asia;Lower middle income
15311;Guinea;GIN;2021-12;21.71;72;Sub-Saharan Africa;Low income
15312;Guinea;GIN;2021-12;21.87;72;Sub-Saharan Africa;Low income
15361;Guinea-Bissau;GNB;2021-12;20.46;74;Sub-Saharan Africa;Low income
15362;Guinea-Bissau;GNB;2021-12;20.54;74;Sub-Saharan Africa;Low income
7792;Congo;COG;2021-12;12.13;40;Sub-Saharan Africa;Lower middle income
32642;Saudi Arabia;SAU;2021-12;144.01;167;Middle East & North Africa;High income
40595;Uruguay;URY;2021-12;200.06;203;Latin America & Caribbean;High income
37614;Trinidad and Tobago;TTO;2021-12;99.93;195;Latin America & Caribbean;High income
6358;Cape Verde;CPV;2021-12;101.64;43;Sub-Saharan Africa;Lower middle income
11797;Estonia;EST;2021-12;136.45;60;Europe & Central Asia;High income
11798;Estonia;EST;2021-12;136.51;60;Europe & Central Asia;High income
33704;Slovakia;SVK;2021-12;113.37;180;Europe & Central Asia;High income
33705;Slovakia;SVK;2021-12;116.1;180;Europe & Central Asia;High income
31635;Russia;RUS;2021-12;100.31;165;Europe & Central Asia;Upper middle income
31634;Russia;RUS;2021-12;100.17;165;Europe & Central Asia;Upper middle income
38371;Turkey;TUR;2021-12;154.8;197;Europe & Central Asia;Upper middle income
38370;Turkey;TUR;2021-12;154.2;197;Europe & Central Asia;Upper middle income
38609;Uganda;UGA;2021-12;16.58;201;Sub-Saharan Africa;Low income
38610;Uganda;UGA;2021-12;20.72;201;Sub-Saharan Africa;Low income
11944;Eswatini;SWZ;2021-12;33.82;183;Sub-Saharan Africa;Lower middle income
6357;Cape Verde;CPV;2021-12;99.17;43;Sub-Saharan Africa;Lower middle income
11945;Eswatini;SWZ;2021-12;34.09;183;Sub-Saharan Africa;Lower middle income
415;Angola;AGO;2021-12;34.23;2;Sub-Saharan Africa;Lower middle income
31256;Romania;ROU;2021-12;82.73;164;Europe & Central Asia;Upper middle income
31255;Romania;ROU;2021-12;82.69;164;Europe & Central Asia;Upper middle income
9731;Democratic Republic of Congo;COD;2021-12;0.36;39;Sub-Saharan Africa;Low income
5705;Cambodia;KHM;2021-12;179.72;102;East Asia & Pacific;Lower middle income
15924;Hong Kong;HKG;2021-12;131.42;82;East Asia & Pacific;High income
9730;Democratic Republic of Congo;COD;2021-12;0.32;39;Sub-Saharan Africa;Low income
32165;Samoa;WSM;2021-12;131.35;212;East Asia & Pacific;Lower middle income
32166;Samoa;WSM;2021-12;131.5;212;East Asia & Pacific;Lower middle income
12187;Ethiopia;ETH;2021-12;9.26;61;Sub-Saharan Africa;Low income
12188;Ethiopia;ETH;2021-12;9.26;61;Sub-Saharan Africa;Low income
318;Algeria;DZA;2021-12;28.12;55;Middle East & North Africa;Lower middle income
414;Angola;AGO;2021-12;32.9;2;Sub-Saharan Africa;Lower middle income
11423;Equatorial Guinea;GNQ;2021-12;31.22;75;Sub-Saharan Africa;Upper middle income
11422;Equatorial Guinea;GNQ;2021-12;31.21;75;Sub-Saharan Africa;Upper middle income
5841;Cameroon;CMR;2021-12;3.62;38;Sub-Saharan Africa;Lower middle income
10299;Dominica;DMA;2021-12;78.39;52;Latin America & Caribbean;Upper middle income
31993;Saint Lucia;LCA;2021-12;56.94;111;Latin America & Caribbean;Upper middle income
31992;Saint Lucia;LCA;2021-12;56.87;111;Latin America & Caribbean;Upper middle income
10591;Dominican Republic;DOM;2021-12;128.57;54;Latin America & Caribbean;Upper middle income
10592;Dominican Republic;DOM;2021-12;128.6;54;Latin America & Caribbean;Upper middle income
6230;Canada;CAN;2021-12;180.61;32;North America;High income
6229;Canada;CAN;2021-12;179.75;32;North America;High income
10123;Denmark;DNK;2021-12;208.21;53;Europe & Central Asia;High income
357;Andorra;AND;2021-12;149.58;4;Europe & Central Asia;High income
358;Andorra;AND;2021-12;151.57;4;Europe & Central Asia;High income
11011;Ecuador;ECU;2021-12;154.07;56;Latin America & Caribbean;Upper middle income
11012;Ecuador;ECU;2021-12;154.1;56;Latin America & Caribbean;Upper middle income
31837;Saint Kitts and Nevis;KNA;2021-12;102.47;104;Latin America & Caribbean;High income
31836;Saint Kitts and Nevis;KNA;2021-12;101.32;104;Latin America & Caribbean;High income
10122;Denmark;DNK;2021-12;208.11;53;Europe & Central Asia;High income
32101;Saint Vincent and the Grenadines;VCT;2021-12;54.25;206;Latin America & Caribbean;Upper middle income
32102;Saint Vincent and the Grenadines;VCT;2021-12;55.0;206;Latin America & Caribbean;Upper middle income
33643;Sint Maarten (Dutch part);SXM;2021-12;120.46;184;Latin America & Caribbean;High income
33642;Sint Maarten (Dutch part);SXM;2021-12;120.21;184;Latin America & Caribbean;High income
11167;Egypt;EGY;2021-12;48.71;57;Middle East & North Africa;Lower middle income
11168;Egypt;EGY;2021-12;50.66;57;Middle East & North Africa;Lower middle income
40188;United States;USA;2021-12;155.66;204;North America;High income
40189;United States;USA;2021-12;155.84;204;North America;High income
11336;El Salvador;SLV;2021-12;146.56;173;Latin America & Caribbean;Lower middle income
11337;El Salvador;SLV;2021-12;147.59;173;Latin America & Caribbean;Lower middle income
5842;Cameroon;CMR;2021-12;3.75;38;Sub-Saharan Africa;Lower middle income
31767;Rwanda;RWA;2021-12;94.82;166;Sub-Saharan Africa;Low income
12364;Faeroe Islands;FRO;2021-12;194.25;65;Europe & Central Asia;High income
317;Algeria;DZA;2021-12;27.88;55;Middle East & North Africa;Lower middle income
9587;Czechia;CZE;2021-12;144.48;49;Europe & Central Asia;High income
9586;Czechia;CZE;2021-12;144.38;49;Europe & Central Asia;High income
